name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Gresik,4/25/2021,32,24,28.4,37.9,24,31.9,24.1,78.6,14,100,8.33,rain,0,0,22.3,18.4,82.2,1010.7,42.5,8,261.6,22.5,9,,2021-04-25T05:30:43,2021-04-25T17:24:02,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,4/26/2021,33.6,26,29.3,40.6,26,33.7,24.3,75.3,0,0,0,,0,0,24.5,24.1,90.2,1010.3,26.1,8.1,277,23.9,9,,2021-04-26T05:30:43,2021-04-26T17:23:42,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"WARR,96933099999,96935099999,96935599999"
Gresik,4/27/2021,34.1,26,29.7,39.9,26,34.2,24.1,73,0.4,100,12.5,rain,0,0,20.2,25.9,84.6,1010.3,32.4,7.9,246.9,21.3,8,,2021-04-27T05:30:43,2021-04-27T17:23:23,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,4/28/2021,31.9,26,28.4,38.8,26,32.5,24.2,78.4,1.8,100,37.5,rain,0,0,14.8,14.8,64.3,1011.2,45.2,7.4,212.8,18.3,8,,2021-04-28T05:30:44,2021-04-28T17:23:04,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,4/29/2021,31.6,25,28.2,39.3,25,32.5,24.8,82.5,19,100,8.33,rain,0,0,16.2,16.6,81.3,1010.6,43.6,8.4,233.3,19.9,9,,2021-04-29T05:30:46,2021-04-29T17:22:46,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,4/30/2021,32,26,29,39.2,26,34.1,25.1,80.1,3,100,4.17,rain,0,0,18,19.1,68,1010,40.2,8.5,229.8,19.7,8,,2021-04-30T05:30:47,2021-04-30T17:22:29,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,5/1/2021,33.6,26,29.3,41.3,26,34.8,25,78.1,0.7,100,12.5,rain,0,0,23.4,16.6,86.7,1010.5,41.3,7.7,228.6,19.7,8,,2021-05-01T05:30:50,2021-05-01T17:22:12,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,5/2/2021,31.2,26.6,28.9,39.1,26.6,34.3,25.3,81,4,100,4.17,rain,0,0,29.2,24.1,84.1,1009.6,40.6,7.9,249.1,21.5,9,,2021-05-02T05:30:52,2021-05-02T17:21:55,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,5/3/2021,33.4,27,29.4,41.8,30.6,35.1,25.2,78.6,1.3,100,20.83,rain,0,0,29.9,24.1,91.8,1007.8,38.7,8.3,231.3,20,8,,2021-05-03T05:30:55,2021-05-03T17:21:40,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,5/4/2021,32.9,27,29.5,41.4,30.6,35.6,25.2,77.8,0.6,100,20.83,rain,0,0,27,22.3,84.5,1007.4,46.1,8.1,223.6,19.3,8,,2021-05-04T05:30:59,2021-05-04T17:21:25,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,5/5/2021,32.3,27,29.6,40.2,30.6,35.5,25.2,77.6,0.1,100,4.17,rain,0,0,22.3,18.4,93.2,1007.6,45,8.3,254.9,22,9,,2021-05-05T05:31:03,2021-05-05T17:21:11,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,5/6/2021,33,26,29.5,39.6,26,34.1,24.4,75,0.3,100,12.5,rain,0,0,13,13,101.2,1008.4,38.8,7.5,229.4,19.7,8,,2021-05-06T05:31:07,2021-05-06T17:20:57,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,5/7/2021,32.2,26,29.2,42.3,26,34.6,25.3,80.1,2.1,100,33.33,rain,0,0,16.9,16.6,35.9,1009.2,49.2,7.3,209.7,18,8,,2021-05-07T05:31:12,2021-05-07T17:20:44,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,5/8/2021,32,26,29,39.5,26,33.5,24.7,78.2,1,100,41.67,rain,0,0,16.6,14.8,346.6,1008.9,43.9,6.6,191.4,16.6,7,,2021-05-08T05:31:17,2021-05-08T17:20:32,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,5/9/2021,33,24,28.3,38.1,24,31,23,74.6,0.6,100,12.5,rain,0,0,15.1,16.6,85.7,1008.7,34.3,7.6,223,19.4,8,,2021-05-09T05:31:23,2021-05-09T17:20:21,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,5/10/2021,32.6,25,29.1,37.7,25,32.5,23.4,72,0,0,0,,0,0,19.8,20.5,94.4,1008.7,28.5,8.1,265.1,23.1,9,,2021-05-10T05:31:29,2021-05-10T17:20:10,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,5/11/2021,32,26,29.4,39,26,34.2,24.4,75.5,0,0,0,,0,0,22.7,18.4,81.2,1008.1,30.7,8.1,250.8,21.8,8,,2021-05-11T05:31:35,2021-05-11T17:20:00,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"WARR,96933099999,96935099999,96935599999"
Gresik,5/12/2021,33,26,29.5,38.1,26,34.4,24.5,75.2,0.1,100,4.17,rain,0,0,24.5,24.1,85.6,1007.7,31.6,8.7,263,22.8,9,,2021-05-12T05:31:42,2021-05-12T17:19:50,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,5/13/2021,32,25,28.4,37.7,25,31.8,23.8,76.9,0,0,0,,0,0,27,24.1,85.9,1007.5,42.1,7.5,254.7,21.9,9,,2021-05-13T05:31:50,2021-05-13T17:19:42,0.05,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"WARR,96933099999,96935099999,96935599999"
Gresik,5/14/2021,32.1,25,29,37.9,25,33,24,75.3,0,0,0,,0,0,23,24.1,82,1007.5,29.4,7.4,250.9,21.6,9,,2021-05-14T05:31:57,2021-05-14T17:19:34,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"WARR,96935099999,96935599999,remote"
Gresik,5/15/2021,33.5,26,29.3,40.6,26,33.6,24.2,75.1,0,0,0,,0,0,22,18.4,95.2,1007.7,29,7.6,245,21.1,8,,2021-05-15T05:32:06,2021-05-15T17:19:27,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"WARR,96933099999,96935099999,96935599999"
Gresik,5/16/2021,33.8,26,29.2,40.3,26,33.2,24,74.6,0,0,0,,0,0,20.9,20.5,91,1008.2,27.5,8.2,230.4,19.8,8,,2021-05-16T05:32:14,2021-05-16T17:19:20,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"WARR,96933099999,96935099999,96935599999"
Gresik,5/17/2021,32,25,28.8,37.2,25,32.5,23.9,75.8,0,0,0,,0,0,19.4,16.6,88.4,1008.9,35.2,8.1,232.6,20,8,,2021-05-17T05:32:23,2021-05-17T17:19:14,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,5/18/2021,32,25,29.2,39.2,25,33.8,24.3,75.5,0.4,100,16.67,rain,0,0,18,21,83.3,1008.5,34.6,7.9,232.1,20,8,,2021-05-18T05:32:33,2021-05-18T17:19:09,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,5/19/2021,31,26,28.2,39.1,26,32.5,24.7,81.6,3,100,16.67,rain,0,0,22.7,24.1,94.9,1009.2,42.1,7.8,205,17.7,8,,2021-05-19T05:32:43,2021-05-19T17:19:05,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,5/20/2021,32.1,26,28.8,39,26,33.1,24.7,79.4,2,100,16.67,rain,0,0,18.7,16.6,39,1010.2,39,6.7,208.8,17.8,8,,2021-05-20T05:32:53,2021-05-20T17:19:01,0.25,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,5/21/2021,33.5,25,29,38.4,25,32.6,23.8,74.6,0.1,100,4.17,rain,0,0,18.7,18.4,87.9,1010.4,34,8.1,227.3,19.7,8,,2021-05-21T05:33:03,2021-05-21T17:18:59,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,5/22/2021,33,26,29.2,38.1,26,33.4,24,74.4,0.8,100,20.83,rain,0,0,18,16.6,80.6,1009,33.8,7.7,218.1,19,7,,2021-05-22T05:33:14,2021-05-22T17:18:56,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,5/23/2021,31,26,28.5,39.1,26,33.2,24.9,80.9,3,100,4.17,rain,0,0,18,16.6,62.1,1009.7,47.3,7.7,220.9,18.9,7,,2021-05-23T05:33:25,2021-05-23T17:18:55,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,5/24/2021,32,25,28.9,39.2,25,33.3,24.8,79.7,0.2,100,8.33,rain,0,0,23.4,18.4,90.7,1010.3,37.4,7.8,208,17.8,7,,2021-05-24T05:33:37,2021-05-24T17:18:54,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,5/25/2021,32,26,28.9,39.8,26,34.2,25.4,82.1,0.1,100,4.17,rain,0,0,19.8,18.4,88.6,1010.2,38.4,7.3,220.4,19.3,8,,2021-05-25T05:33:49,2021-05-25T17:18:54,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,5/26/2021,33.6,26,29.4,42.3,26,35.8,25.8,81.5,0.1,100,4.17,rain,0,0,29.9,20.5,92.8,1010,34.4,7.6,238.8,20.6,9,,2021-05-26T05:34:01,2021-05-26T17:18:55,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,5/27/2021,33.5,27,29.8,42,30.6,36.2,25.4,77.8,0.5,100,20.83,rain,0,0,31.7,25.9,85.9,1010.3,42.7,8.4,226.5,19.7,8,,2021-05-27T05:34:14,2021-05-27T17:18:56,0.52,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,5/28/2021,31,27,29.1,40.6,30.6,35.1,25.4,80.8,3,100,4.17,rain,0,0,33.5,24.1,80.4,1010.6,42.9,8,206.6,17.9,7,,2021-05-28T05:34:26,2021-05-28T17:18:58,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,5/29/2021,32,26,29,39.2,26,34.1,25,79.5,1.4,100,20.83,rain,0,0,24.1,16.6,81.3,1010.4,32.7,8.5,216.4,18.5,8,,2021-05-29T05:34:39,2021-05-29T17:19:00,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,5/30/2021,31.1,25.3,28.1,38.9,25.3,32.6,25.3,85,0.9,100,25,rain,0,0,16.2,14.8,26.8,1009.2,43.1,8,210.2,18.2,8,,2021-05-30T05:34:53,2021-05-30T17:19:03,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,5/31/2021,32.9,26,28.8,38.7,26,33.6,25,80.9,2,100,50,rain,0,0,20.9,16.6,59.3,1008.3,49.7,7.7,201.8,17.6,7,,2021-05-31T05:35:06,2021-05-31T17:19:07,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,6/1/2021,33,25,29,40.6,25,33.9,25,79.8,0.3,100,4.17,rain,0,0,19.1,14.8,88.9,1008.8,37.6,7.7,196.1,16.8,7,,2021-06-01T05:35:20,2021-06-01T17:19:12,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,6/2/2021,31,26,29,39.1,26,34.5,25.2,80.1,0.4,100,12.5,rain,0,0,26.6,20.5,85.7,1009.6,34.3,7.7,199.3,17.3,7,,2021-06-02T05:35:34,2021-06-02T17:19:17,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,6/3/2021,33.2,27,29.5,41.1,30.6,35.2,25.1,77.6,0.7,100,20.83,rain,0,0,28.4,22.3,89.5,1010.2,30.2,7.5,234.2,20.2,8,,2021-06-03T05:35:48,2021-06-03T17:19:22,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,6/4/2021,33.6,27,29.8,43.2,30.6,36,25.4,77.8,1.8,100,41.67,rain,0,0,33.5,25.9,88,1010.2,34.5,8.4,223.3,19,8,,2021-06-04T05:36:02,2021-06-04T17:19:29,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,6/5/2021,32,26,29.2,40.2,26,34.8,25.4,80.8,2,100,4.17,rain,0,0,24.1,18.4,97.9,1010.3,36.9,8.9,222.4,19.2,8,,2021-06-05T05:36:16,2021-06-05T17:19:35,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,6/6/2021,33.6,26,29.6,40.6,26,35.1,24.8,76.3,1.3,100,4.17,rain,0,0,17.3,16.6,79.8,1010.2,31.7,7.7,231,19.9,8,,2021-06-06T05:36:31,2021-06-06T17:19:43,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,6/7/2021,33.5,26,29.3,40.6,26,34,24.6,76.6,0.2,100,8.33,rain,0,0,16.2,16.6,90,1010.6,32.3,5.8,217.4,18.8,8,,2021-06-07T05:36:45,2021-06-07T17:19:50,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,6/8/2021,34,25,29.3,40.3,25,32.8,23.6,72.6,0,0,0,,0,0,17.3,13,88.1,1010.3,29.9,7.3,222,19.3,8,,2021-06-08T05:37:00,2021-06-08T17:19:59,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"WARR,96933099999,96935099999,96935599999"
Gresik,6/9/2021,34.7,26,30,43.5,26,35.1,24.6,73.8,0.6,100,12.5,rain,0,0,21.2,16.6,58.9,1009.6,31.3,7.4,230,19.9,8,,2021-06-09T05:37:14,2021-06-09T17:20:08,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,6/10/2021,33,26,29.6,42.3,26,35.1,25.2,78.4,0.2,100,8.33,rain,0,0,23.8,20.5,79.4,1008.6,31,8,210.6,18.1,7,,2021-06-10T05:37:29,2021-06-10T17:20:17,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,6/11/2021,33,24,28.7,40.6,24,33.4,25.2,82.1,4,100,4.17,rain,0,0,24.5,17.8,89.3,1008.9,45.5,8.6,204.5,17.7,7,,2021-06-11T05:37:44,2021-06-11T17:20:27,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,6/12/2021,33,25,28.6,42.1,25,32.8,24.8,80.9,14,100,8.33,rain,0,0,24.1,24.1,70.4,1010.5,41,7.2,215.8,18.5,7,,2021-06-12T05:37:58,2021-06-12T17:20:37,0.06,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,6/13/2021,33.5,26,29.5,40.8,26,34.9,24.9,77.2,0,0,0,,0,0,27,18.4,100.3,1010.7,36,7.9,227.2,19.6,8,,2021-06-13T05:38:13,2021-06-13T17:20:47,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"WARR,96933099999,96935099999,96935599999"
Gresik,6/14/2021,33,25,28.3,42.1,25,32.5,24.9,82.2,1.8,100,33.33,rain,0,0,31.3,14.8,98,1010.3,41.4,8,179.3,15.3,7,,2021-06-14T05:38:27,2021-06-14T17:20:58,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,6/15/2021,33,25,27.8,42.1,25,31,24.6,83.4,3,100,4.17,rain,0,0,29.9,22.3,96.9,1009.7,42.2,8.6,148.8,12.9,7,,2021-06-15T05:38:41,2021-06-15T17:21:10,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,6/16/2021,33,25,28.2,42.1,25,32.6,25.2,84,1.7,100,41.67,rain,0,0,29.2,22.3,91.3,1010.5,43.8,8,202.7,17.5,7,,2021-06-16T05:38:56,2021-06-16T17:21:21,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,6/17/2021,34,25,27.9,40.6,25,30.6,24,80.7,36.5,100,12.5,rain,0,0,17.6,14.8,12.1,1011.8,50.8,7.9,141.3,12.1,5,,2021-06-17T05:39:10,2021-06-17T17:21:33,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,6/18/2021,34,25,28.3,40.2,25,31.9,24.5,80.7,0.7,100,12.5,rain,0,0,17.6,14.8,76.7,1011.6,39.1,7.5,171,14.7,7,,2021-06-18T05:39:24,2021-06-18T17:21:45,0.25,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,6/19/2021,33,25,27.9,40.6,25,31,24.2,81.3,0.4,100,4.17,rain,0,0,22,25.9,63.5,1011.4,44.6,9.5,177.2,15.3,7,,2021-06-19T05:39:37,2021-06-19T17:21:58,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,6/20/2021,31,24,26.9,36.5,24,29.2,23.9,83.9,1.6,100,8.33,rain,0,0,27.4,19.2,119.1,1010.9,40.5,7.4,190.4,16.3,7,,2021-06-20T05:39:51,2021-06-20T17:22:11,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,6/21/2021,34,24,27.9,39.4,24,31,23.7,78.8,4,100,4.17,rain,0,0,17.3,11.2,30.5,1011,42.5,7.9,150.1,12.9,6,,2021-06-21T05:40:04,2021-06-21T17:22:24,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,6/22/2021,31.8,24,28.3,37.5,24,31.6,24.1,78.7,0.4,100,4.17,rain,0,0,23,22.3,91.4,1010.7,38.6,7.6,205.7,17.7,8,,2021-06-22T05:40:17,2021-06-22T17:22:37,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,6/23/2021,33,26,29.1,40.6,26,34.1,24.9,78.8,0.2,100,4.17,rain,0,0,26.6,24.1,89,1010.9,40.6,8.5,187.2,16.2,7,,2021-06-23T05:40:30,2021-06-23T17:22:50,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,6/24/2021,32,24.9,27.3,39.2,24.9,30.7,25,87.7,89.3,100,12.5,rain,0,0,30.2,24.1,136.9,1010.7,56.1,7.6,178.8,15.5,7,,2021-06-24T05:40:42,2021-06-24T17:23:04,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,6/25/2021,31.3,24.9,27.7,38.7,24.9,31.3,24.7,84.4,3.4,100,29.17,rain,0,0,25.9,16.6,96.8,1010.7,43.2,7.9,188.9,16.1,7,,2021-06-25T05:40:54,2021-06-25T17:23:18,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,6/26/2021,32,26.9,28.8,40.6,30.1,34,25.2,81.4,7.2,100,50,rain,0,0,24.8,20.5,86.4,1010.7,44.5,8.6,187.9,16.2,7,,2021-06-26T05:41:06,2021-06-26T17:23:31,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,6/27/2021,32.5,25,28.7,39.3,25,32.9,24.8,80.2,1.2,100,16.67,rain,0,0,23.4,18.4,83.3,1010.6,36.3,7.6,225,19.4,8,,2021-06-27T05:41:17,2021-06-27T17:23:45,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,6/28/2021,29,24,27,35.6,24,29.8,24.9,89,53,100,16.67,rain,0,0,46.4,33.5,98.4,1010.9,53,7.6,158,13.6,6,,2021-06-28T05:41:28,2021-06-28T17:23:59,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,6/29/2021,32,25,28.3,39.2,25,32.1,24.7,81.4,0.3,100,8.33,rain,0,0,29.5,20.5,94,1010.2,35.9,8.7,206.6,17.9,7,,2021-06-29T05:41:38,2021-06-29T17:24:13,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,6/30/2021,33.2,25,28.8,40.7,25,33.3,24.7,79.1,0.4,100,8.33,rain,0,0,24.1,18.4,104.4,1010.5,40.6,7.3,224.3,19.3,8,,2021-06-30T05:41:48,2021-06-30T17:24:27,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,7/1/2021,33,24,28.6,37,24,32,23.7,75.7,2,100,4.17,rain,0,0,15.8,18.4,62.3,1010.7,29.6,7.8,208.6,18.1,7,,2021-07-01T05:41:58,2021-07-01T17:24:41,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,7/2/2021,32,24,28.2,36.8,24,31.2,23.2,75.1,0,0,0,,0,0,19.4,13,97.8,1010,37.3,7.9,227.1,19.5,8,,2021-07-02T05:42:07,2021-07-02T17:24:55,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,7/3/2021,34,24,28,39.5,24,30.5,23,75.4,0.1,100,4.17,rain,0,0,20.5,14.8,91.4,1009.8,33,7,227.3,19.5,8,,2021-07-03T05:42:15,2021-07-03T17:25:09,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,7/4/2021,32.8,23,28,37.9,23,30.6,23,75.6,0.3,100,4.17,rain,0,0,17.6,18.4,84.9,1009.6,29.2,7.2,228,19.6,8,,2021-07-04T05:42:23,2021-07-04T17:25:23,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,7/5/2021,32,24,28.2,36.8,24,30.6,22.7,73.7,0,0,0,,0,0,21.6,25.9,104.5,1009,30.4,8.1,231.5,20.1,9,,2021-07-05T05:42:31,2021-07-05T17:25:36,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,7/6/2021,31.3,22,27,33,22,27.6,20.7,70.3,0,0,0,,0,0,22.7,20.5,112.5,1009,31.2,8.7,246.1,21.3,9,,2021-07-06T05:42:38,2021-07-06T17:25:50,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"WARR,96933099999,96935099999,96935599999"
Gresik,7/7/2021,33.7,21,27.5,35.3,21,29.2,21.1,70.5,0,0,0,,0,0,20.2,20.5,99.8,1009.5,27.7,6.8,241.4,20.7,8,,2021-07-07T05:42:44,2021-07-07T17:26:03,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"WARR,96933099999,96935099999,96935599999"
Gresik,7/8/2021,32,24,28.1,37.9,24,30.8,23.1,75.3,13,100,4.17,rain,0,0,26.3,14.8,84.2,1009.7,36.9,7.5,178.4,15.4,7,,2021-07-08T05:42:50,2021-07-08T17:26:17,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,7/9/2021,32,24.9,27.6,39.2,24.9,31.3,24.8,84.8,0.4,100,4.17,rain,0,0,25.2,16.6,100.5,1008.9,39.2,7.8,159.1,13.7,6,,2021-07-09T05:42:55,2021-07-09T17:26:30,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"WARR,96935099999,96935599999"
Gresik,7/10/2021,31,26,28.1,39.1,26,32.4,25.3,85.3,2,100,4.17,rain,0,0,40.7,25.9,100.5,1008.6,42.2,8.3,206.3,17.8,7,,2021-07-10T05:42:59,2021-07-10T17:26:43,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,7/11/2021,33,27,29.2,39.2,30.1,33.9,24.3,75.6,0,0,0,,0,0,36.7,25.9,93.8,1009.6,28.3,8.8,243.7,21,8,,2021-07-11T05:43:03,2021-07-11T17:26:55,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"WARR,96933099999,96935099999,96935599999"
